id,name,date,count,totalCount,onboardedCount,startingDate
5,Pubbliche Amministrazioni Centrali,2023-07-04T00:00:00.000Z,12,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-07-14T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-07-24T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-08-03T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-08-13T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-08-23T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-09-02T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-09-12T00:00:00.000Z,13,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-09-22T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-10-02T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-10-12T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-10-22T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-01T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-11T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-21T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-01T00:00:00.000Z,14,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-11T00:00:00.000Z,15,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-21T00:00:00.000Z,16,47,19,2023-04-09T00:00:00.000Z
