id,name,date,count,totalCount,onboardedCount,startingDate
5,Pubbliche Amministrazioni Centrali,2023-11-19T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-11-29T07:46:19.481Z,10,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-12-09T07:46:19.481Z,11,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-12-19T07:46:19.481Z,11,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-12-29T07:46:19.481Z,12,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2024-01-08T07:46:19.481Z,12,47,12,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-01-13T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-01-23T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-02-02T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-02-12T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-02-22T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-03-04T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-03-14T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-03-24T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-03T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-13T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-23T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-03T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-13T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-23T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-02T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-12T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-22T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-02T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-12T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-22T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-01T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-11T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-21T07:46:19.481Z,0,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-31T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-10T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-20T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-30T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-10T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-20T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
